fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
6.848705319763647,0.36,0.33145088662727457,3.7554461046182768,0.018512946802363525,51.3575851740012,113.1866029065467,0.9897743526598818,3.302227694769086,0.4027455668636272,12.648705319763646,9
7.098252645346726,0.2608736773266367,0.48868948401004497,2.2174735465327338,0.031877685174270864,31.227156104925538,113.0524206395982,0.9902956316133668,3.3692136904060273,0.419475793604018,12.898252645346727,9
7.346003788735807,0.24359974741761287,0.3833983582144837,2.0359974741761286,0.031179987370880645,27.719949483522576,134.32032835710325,0.9905050031572799,3.296198863379258,0.46920075774716136,12.571994948352257,9
7.24744118683798,0.2766141151588849,0.3538976474735192,2.6712587779128896,0.02703347085778747,36.15352878972122,132.89764747351919,0.990321161780257,3.28,0.4433858848411151,12.561023525264808,9
7.133753650281427,0.30389912393245755,0.3493501460112571,3.171483938761723,0.024077594907317094,42.9747809831144,128.35014601125707,0.9901506304754222,3.28,0.4161008760675424,12.60649853988743,9
8.202293856650583,0.2655114692832529,0.46795412286698834,6.829634197932451,0.033653440784975876,29.346559215024126,119.06261621157822,0.9939926844197794,3.2763050221847005,0.4420458771330117,11.522132679186772,9
7.268784761089084,0.2608439238054454,0.4866243047782183,2.908895996574156,0.03225317714163363,30.74682285836637,113.92831618598997,0.9908654289496484,3.355653295307428,0.4233756952217817,12.689019048638645,9
6.799684374197345,0.3200631251605309,0.36987374967893816,1.8396212490368147,0.0253930562323416,26.795581238762836,96.18232495505134,0.9899095896864566,3.3940252500642125,0.5341199378050087,12.599684374197345,9
6.944932681608933,0.3492161564138561,0.3417973072643573,4.0022962009206955,0.019168249721832252,54.30403910346403,120.79730726435731,0.9898673990224134,3.28,0.37078384358614386,12.682026927356427,9
7.004011314953276,0.2791977370093447,0.45160452598131057,2.084813577943932,0.029888248928972082,29.65615840934587,107.62463363738348,0.9901752147094393,3.377679094803738,0.4564757003177549,12.804011314953277,9
6.943210273002338,0.3383948634988313,0.3724077047517531,3.7678972699766256,0.02102471911016362,51.382664509696134,117.70369180992988,0.9899080256825058,3.299444622851052,0.3729630819007012,12.743210273002337,9
8.073462873666125,0.3119947006227494,0.39867314368330625,7.6137101779378185,0.02706766766014733,41.531625756219256,121.66696107651391,0.99364042395018,3.2373286227757774,0.4133392215302784,11.473197904803596,9
6.9916383987207285,0.33800678430702535,0.34366553594882915,3.7967910456287983,0.02038259836673892,51.50169607675634,122.6655359488291,0.9899374575980812,3.28,0.3819932156929746,12.663344640511708,9
7.234769109571045,0.2606738455478552,0.4873046178085791,2.7660302601983893,0.03220215366435657,30.79784633564343,113.74123010264074,0.990751476517063,3.358544625686461,0.4226953821914209,12.731538613036195,9
8.441432604363278,0.25837822242994024,0.4151346672898207,7.26842376324953,0.033450429657325365,27.61260741433134,129.8108887850299,0.9945013178224371,3.2309914068534926,0.4677478517133732,11.213524429904185,9
6.929631752625211,0.34518412368739476,0.36222381446890783,3.9036824737478955,0.02007422268376473,53.147872158722635,118.11104742124368,0.989874079381563,3.2933342886813444,0.3688895257875631,12.72963175262521,9
6.801948932085062,0.31961021358298763,0.37077957283402474,1.8423387185020743,0.025442876505871362,26.827285049190866,96.30914019676347,0.9899125336117106,3.3938440854331953,0.5332594058076765,12.601948932085062,9
7.084477071053712,0.2677614644731441,0.4783578032902839,2.3552292894628817,0.03091339497375983,33.01798076301746,113.46568786838864,0.9902611926776342,3.36301468197417,0.4153431213161135,12.884477071053713,9
6.762760310559676,0.36,0.31712671842661255,3.0105893581838536,0.019372396894403246,41.9036341615643,103.44616853009654,0.9897313801552798,3.3394705320908074,0.4743664078669371,12.562760310559675,9
7.635037758638898,0.24414772515245114,0.3724431754573534,3.18901454370266,0.03155303002032682,27.138257505081704,136.92613742377443,0.991441760907777,3.2689393995934637,0.4772348498983659,12.20965923932842,9
6.981942891409368,0.31902855429531596,0.40145716855702607,3.3805710859063196,0.023736002398655764,46.34742411678215,116.54171325771895,0.9900048572285234,3.3168743011342157,0.3845828674228104,12.781942891409368,9
7.3321162675357305,0.24452558216428463,0.3894162840678501,2.0452558216428463,0.031226279108214232,27.90511643285693,133.11674318642997,0.9904934302229464,3.300365119739281,0.4664232535071461,12.590511643285693,9
7.284728113958786,0.24768479240274763,0.4099511506178596,2.076847924027476,0.03138423962013738,28.536958480549526,129.0097698764281,0.9904539400949657,3.314581565812364,0.4569456227917571,12.653695848054953,9
8.199753277636136,0.2654987663881807,0.4680049344472773,6.81896376607177,0.033649629916454205,29.350370083545798,119.04864302699875,0.9939841734800811,3.2765209714009287,0.4419950655527227,11.525308402954831,9
7.189633176910264,0.29048803754153674,0.35158532707641055,2.925614021594841,0.025530462599666848,39.622009385384196,130.58532707641052,0.9902344497653655,3.28,0.42951196245846324,12.584146729235894,9
7.4294277433442515,0.3383415923177352,0.3664713871672126,5.740153435183276,0.022091032562205577,50.02117974682578,120.20324487123693,0.9915326726145812,3.260748082060209,0.3840648974247387,12.146507359231009,9
6.9197747235281275,0.35011263823593647,0.35483104264609533,4.00225276471873,0.019384230646968894,54.42928594134348,118.40675829415619,0.9898494368088203,3.288898625587657,0.3659324170584381,12.719774723528127,9
6.955173983491218,0.34675824396210797,0.3422069593396487,3.957234472638646,0.019434523570771637,53.68956099052699,121.20695933964868,0.9898827609752369,3.28,0.373241756037892,12.677930406603513,9
6.630774257540189,0.3588921267285532,0.29196955248257206,1.7107873271446805,0.02117233584222506,24.049238812064303,85.48007841762694,0.9897404763171682,3.4074149623666243,0.6081535445475886,12.375380593967849,9
6.711015700402276,0.36,0.30850261673371276,2.5621360701530635,0.019889842995977236,36.21172704425042,97.58177937892468,0.9897055078502012,3.3618931964923466,0.5174869163314362,12.511015700402277,9
6.613710154986329,0.3572579690027342,0.29548406199453153,1.6164521859835947,0.021301623409699235,24.191942169808602,85.76776867923441,0.9896678232014823,3.408903187601094,0.604790141105195,12.41371015498633,9
6.9785948450690585,0.3207025774654709,0.3989461338017937,3.4140515493094177,0.023501639154834077,46.78267014102243,116.64215464792825,0.9899964871126726,3.315367680281076,0.38357845352071746,12.778594845069058,9
8.20611858191535,0.2542256220338003,0.40267686610140085,6.078011649689415,0.032896749604506705,27.474187401126677,131.88718898309986,0.993608508737267,3.242065007909866,0.4705162519774665,11.50420645763398,9
8.025699050479325,0.31394867520766395,0.39628495252396634,7.4747608741216744,0.0266985835718857,42.16123978913616,121.55840693290756,0.9934841059833869,3.239065489073479,0.41116813865815116,11.523132810862522,9
7.35031149589152,0.2433125669405653,0.38153168511367447,2.033125669405653,0.031165628347028265,27.662513388113062,134.6936629772651,0.990508592913243,3.2949065512325437,0.47006229917830405,12.566251338811306,9
8.320629122210347,0.3018833540913949,0.4110314561105174,8.332739264611918,0.02897758867162541,38.273525207227244,122.22870255047806,0.9944493316726885,3.228340759192351,0.42457405100956125,11.214796826780091,9
7.189556901009336,0.2604477845050467,0.4882088619798133,2.576138984239213,0.032134335351514005,30.865664648485996,113.49256295555135,0.9906000156183813,3.3623876634142067,0.4217911380201867,12.78805387373833,9
6.828572046039725,0.36,0.3280953410066208,3.58095773234428,0.01871427953960275,49.142925064369706,110.90483188450213,0.9897642860230199,3.3109521133827857,0.4195232949668961,12.628572046039725,9
8.966611084983866,0.2748020009405808,0.4414631094389674,10.119799905941916,0.03425302207590965,27.786577735974184,121.9191329257483,0.9966078365898525,3.2112046688613556,0.46800333490096807,10.506711132012908,9
7.230115586424441,0.28077225925813415,0.3532046234569776,2.7474914197324596,0.02658300524703547,37.193064814533535,132.20462345697763,0.9902951733796367,3.28,0.4392277407418658,12.567953765430223,9
8.065521236571335,0.26482760618285667,0.4706895752685733,6.2551891935996125,0.03344828185485701,29.551718145142996,118.31036680114235,0.993534496142514,3.2879306948914366,0.43931042473142673,11.693098454285831,9
7.547275695147036,0.3258980749747067,0.3506256444894103,5.01019250252933,0.026304743892823404,25.515641112235258,99.77750084429377,0.9924349905437323,3.3304288416076493,0.5531634582911779,11.642179443882371,9
6.602013117091218,0.36,0.290335519515203,1.617447014790556,0.02097986882908782,24.22144288003398,85.22815327033804,0.9896510065585457,3.4091276492604723,0.608322402423985,12.402013117091219,9
7.564686257237789,0.32527129473943955,0.35173992046321856,5.072870526056043,0.026402243040531626,25.543498011580464,100.04910561290953,0.9924861775962791,3.328966354392026,0.5521188245657326,11.628250994209768,9
6.837516077778404,0.36,0.32958601296306733,3.658472674079501,0.018624839222215958,50.12676855562444,111.91848881488578,0.9897687580388892,3.307076366296025,0.4120699351846634,12.637516077778404,9
6.7787966526550445,0.36,0.3197994421091741,3.149570989677053,0.019212033473449554,43.6676317920549,105.26362063423838,0.9897393983263275,3.3325214505161473,0.46100278945412954,12.578796652655043,9
7.57214185484577,0.24303779743845477,0.3691133923153643,2.8708352656903666,0.031405039658460636,27.10125991461516,137.4811012807726,0.9912031264492678,3.271899206830787,0.4779748017076968,12.287354179308167,9
7.023569744846892,0.2752860510306215,0.459427897938757,2.1082836938162712,0.030318534386631638,29.929976427856495,108.71990571142598,0.9902006406683009,3.376114420412249,0.4490434969581808,12.823569744846893,9
7.259325603465573,0.24937829310229515,0.4209589051649184,2.0937829310229517,0.031468914655114755,28.875658620459028,126.80821896701632,0.9904327713362213,3.3222023189603282,0.4518651206931146,12.687565862045902,9
8.751791395838287,0.28424489744297915,0.4325895697919144,9.587029515165927,0.032309297149659494,32.59002250940439,123.20861680872338,0.9958604082045617,3.212662131060426,0.4441723361744676,10.764036267987246,9
7.274066455635509,0.2483955696242994,0.41457120255794616,2.0839556962429944,0.03141977848121497,28.679113924859884,128.08575948841076,0.9904450553796963,3.3177800633093475,0.4548132911271017,12.667911392485989,9
7.267906533451382,0.2488062311032412,0.4172405021710678,2.088062311032412,0.03144031155516206,28.76124622064824,127.55189956578644,0.9904399221112095,3.319628039964585,0.45358130669027635,12.676124622064824,9
7.131577755559103,0.25789481629605976,0.4763163059243884,2.1789481629605976,0.03189474081480299,30.57896325921195,115.73673881512232,0.9903263147962992,3.360526673332269,0.42631555111182073,12.857896325921196,9
7.0665280533722745,0.2767359733138628,0.4648960400292058,2.534719466277256,0.029656963736059208,35.35135306160433,114.00415839883176,0.9902163201334306,3.3549376240175235,0.4099584160116823,12.866528053372274,9
7.108392423051022,0.25944050512993183,0.4863632833445568,2.1944050512993183,0.03197202525649659,30.888101025986366,113.72734333108863,0.9903069936858758,3.3674822730846934,0.4216784846102045,12.888810102598637,9
7.788427469483111,0.24685460240264312,0.38056380720792937,3.9649860220910282,0.03191394698701908,27.228486746754772,135.57269879867843,0.9920237395165683,3.2617210602596183,0.4754302650649046,12.020177831814982,9
6.911273941004817,0.35729425415884414,0.3404509576401927,4.15039465957881,0.018293122466125217,56.32356353971104,119.45095764019264,0.9898169109115073,3.28,0.36270574584115584,12.695490423598073,9
8.304251601091249,0.2559573811957279,0.4078721435871837,6.574449276108664,0.03312765082609705,27.531912706524263,131.02130940213604,0.9939808369570815,3.237446983478059,0.46936174586951473,11.382983316299047,9
8.801264096459338,0.28222101423575435,0.43506320482296695,9.730950098790801,0.032691586199913074,31.937882364854175,123.32105476468031,0.9960223188611397,3.2108631237651153,0.4464210952936063,10.712314808247056,9
8.881535153941876,0.27893719824783236,0.4390767576970938,9.964465902376364,0.03331186255318722,30.879763879857094,123.50348898623153,0.9962850241401734,3.2079441762202956,0.45006977972463075,10.628395066333495,9
7.0582271858588514,0.280886407070574,0.458670389394139,2.6177281414114804,0.02907590301011964,36.43046583834924,114.25318442423443,0.9901955679646471,3.3512022336364833,0.4074681557576556,12.858227185858851,9
7.122308800992399,0.2585127466005067,0.48033285290329364,2.1851274660050675,0.03192563733002533,30.702549320101344,114.93342941934127,0.9903185906674936,3.3633073597022802,0.4244617601984798,12.870254932010134,9
7.635375560820567,0.3227264798104596,0.35626403589251626,5.327352018954041,0.026798103140595178,25.656600897312906,101.15185874880085,0.9926940041488125,3.3230284528910725,0.547877466350766,11.571699551343547,9
6.797717133996457,0.3204565732007085,0.36908685359858284,1.8372605607957486,0.025349776947922058,26.7680398759504,96.0721595038016,0.9899070322741954,3.3941826292802837,0.5348674890813463,12.597717133996458,9
7.306038121678948,0.24626412522140348,0.4007168139391226,2.0626412522140347,0.031313206261070176,28.252825044280698,130.85663721217549,0.9904716984347325,3.3081885634963157,0.46120762433578955,12.62528250442807,9
7.070587629886682,0.27470618505665884,0.4679407224150117,2.494123701133177,0.029941134092067764,34.8236081147313,113.88237110339954,0.9902264690747167,3.356764433449007,0.41117628896600467,12.870587629886682,9
6.746355359157722,0.36,0.31439255985962034,2.8684131127002566,0.01953644640842278,40.09908950734941,101.58694070454182,0.9897231776795788,3.346579344364987,0.4880372007018984,12.546355359157722,9
8.878918769731063,0.26609856652466585,0.4382956995739975,9.481589070404207,0.03447980886995545,27.869952217488862,125.95071673766708,0.9961611918028032,3.2104038226008913,0.4626009556502228,10.673100343273392,9
7.017740118191163,0.2764519763617672,0.4570960472764655,2.1012881418293965,0.030190282600205606,29.848361654676292,108.39344661870517,0.9901930621536484,3.376580790544707,0.45125875508735774,12.817740118191164,9
7.0851984931376535,0.3155523616469632,0.34740793972550615,3.3851266301943257,0.022815160821578983,45.888090411740805,126.40793972550613,0.9900777977397065,3.28,0.40444763835303676,12.625920602744939,9
7.724567849119952,0.3262676788996383,0.3812283924559976,6.598742833803497,0.024371660652290537,46.1306965343279,120.87401783890898,0.992498585688029,3.250015714577456,0.3974803567781796,11.837951794101867,9
